Title,Price,Bedrooms,Bathrooms,Square_feet,Dog,Cat,Parking,Smoking,Time_posted,Longitude,Latitude,Area
$2195 / 1br - 550ft2 - Stylish Apartment | Modern Flooring | $500 M.I. Bonus (palo alto) ,2195.0,1.0,1.0,550.0,No,Yes,,no smoking,2020-02-20 11:23:00,-122.130426,37.419223,pen
$2982 / 1br - 785ft2 - TOUR WITH US TODAY TO FIND YOUR NEXT HOME! (oakland downtown) ,2982.0,1.0,1.0,785.0,Yes,Yes,,no smoking,2020-03-02 16:09:00,-122.2668,37.8085,eby
$3695 / 3br - 1423ft2 - Spacious 3bed 2bath with high Ceilings and W/D in unit!!!! (milpitas) ,3695.0,3.0,2.0,1423.0,Yes,Yes,,no smoking,2020-03-02 16:07:00,-121.904233,37.414448,sby
$3395 / 411ft2 - Divisadero & North Point/$95 Move In Special!Flex Leases!JR 1 BED! (pacific heights) ,3395.0,0.0,1.0,411.0,Yes,Yes,street parking,no smoking,2020-03-02 16:15:00,-122.44334,37.802411,sfc
$2395 A Historic Building in the Tenderloin and Pets Are Welcome (downtown / civic / van ness) ,2395.0,0.0,1.0,,Yes,Yes,no parking,no smoking,2020-02-28 12:41:00,-122.4186,37.7917,sfc
$5200 / 2br - SoMa | Luxury Apartment w/ Private Terrace | SoMa (SOMA / south beach) ,5200.0,2.0,1.0,,Yes,Yes,street parking,no smoking,2020-02-21 11:12:00,-122.404993,37.774088,sfc
"$1995 Great Dining, Great Nightlife, and a Great Location (tenderloin) ",1995.0,0.0,1.0,,Yes,Yes,no parking,no smoking,2020-02-28 12:20:00,-122.416906,37.78434,sfc
"$3795 / 1br - If You Enjoy VIP Living, This Apartment is For You (nob hill) ",3795.0,1.0,1.0,,Yes,Yes,no parking,no smoking,2020-03-02 16:14:00,-122.407471,37.791929,sfc
$2000 / 1br - One Bed Plus One Extra Room - Cheap One Bed Price For Two Room Apt (sunset / parkside) ,2000.0,1.0,1.0,,No,No,street parking,no smoking,2020-02-27 15:04:00,-122.4863,37.7441,sfc
$3790 / 2br - 1080ft2 - TOWNHOME 2 x 1.5 BEAUTIFUL LOCATION!!! Visit today!! CALL US (mountain view) ,3790.0,2.0,1.5,1080.0,Yes,Yes,,no smoking,2020-03-02 16:01:00,-122.063295,37.3895,pen
"$3395 / 1br - You Fancy, Huh? Elegant Apartment in Prime Marina Location (marina / cow hollow) ",3395.0,1.0,1.0,,Yes,Yes,no parking,no smoking,2020-02-28 12:18:00,-122.44334,37.802411,sfc
$2195 / 1br - 550ft2 - Stylish Apartment | Modern Flooring | $500 M.I. Bonus (palo alto) ,2195.0,1.0,1.0,550.0,No,Yes,,no smoking,2020-02-29 10:35:00,-122.130426,37.419223,pen
$4059 / 3br - 1185ft2 - Need A Place To Unwind?? 1000 Kiely Is The Place! (san jose north) ,4059.0,3.0,2.0,1185.0,Yes,Yes,,no smoking,2020-03-02 16:14:00,-121.9844,37.3483,sby
$2365 / 1br - 544ft2 - Cute And Cozy Jr One Bedroom APT in Great Location Available Now! (milpitas) ,2365.0,1.0,1.0,544.0,Yes,Yes,,no smoking,2020-03-02 16:14:00,-121.919614,37.454774,sby
$3995 / 2br - We Have Designed More Than A Place To Sleep - Photos to Come! (lower pac hts) ,3995.0,2.0,2.0,,Yes,Yes,no parking,no smoking,2020-02-28 12:11:00,-122.445351,37.784551,sfc
$3495 / 1br - Artisanal Apartment Experience in Prime North Beach Location (north beach / telegraph hill) ,3495.0,1.0,1.0,,Yes,Yes,no parking,no smoking,2020-02-28 11:51:00,-122.412388,37.799618,sfc
$1100 / 2br - 1001ft2 - 2 Bed 2 bath 1 car garage. (stockton) ,1100.0,2.0,2.0,1001.0,No,No,,smoking ok,2020-03-02 16:13:00,-121.3238,38.0024,eby
$5750 / 2br - HUGE 2 bedrooms/2 baths Pac Hghts PRIVATE PATIO + FIREPLACE +BAY VIEWS (pacific heights) ,5750.0,2.0,2.0,,No,No,,no smoking,2020-02-27 09:20:00,-122.430475,37.793891,sfc
"$4800 / 3br - Beautiful, bright, immaculate 3 Bd/1.5 Ba Apt. with downtown view (north beach / telegraph hill) ",4800.0,3.0,1.5,,No,No,street parking,no smoking,2020-03-02 16:13:00,-122.40469,37.798714,sfc
"$2595 / 2br - 894ft2 - Disposal, Window Coverings, Cable Ready (fremont / union city / newark) ",2595.0,2.0,1.0,894.0,Yes,Yes,,no smoking,2020-03-02 16:13:00,-122.051273,37.603934,eby
$3090 / 1br - 763ft2 - Experience Quality Living that You Deserve! + 1 Month Free!! (san jose downtown) ,3090.0,1.0,1.0,763.0,Yes,Yes,,no smoking,2020-03-02 16:13:00,-121.891474,37.353186,sby
"$1895 REMODELED studio w/ HARDWOOD FLOORS, WALK-IN CLOSET (PHOTOS)!! (oakland lake merritt / grand) ",1895.0,0.0,1.0,,No,No,,no smoking,2020-02-13 09:13:00,-122.263065,37.804665,eby
"$2595 / 2br - 750ft2 - Newly remodeled spacious 2 BR, close to campus (berkeley) ",2595.0,2.0,1.0,750.0,No,No,street parking,no smoking,2020-02-29 12:25:00,-122.27788,37.870125,eby
$2145 / 1br - 625ft2 - *Last Chance While Units Last!* 1-Bed x 1-Bath (fremont / union city / newark) ,2145.0,1.0,1.0,625.0,No,Yes,,smoking ok,2020-02-21 14:56:00,-121.961885,37.509396,eby
$3895 / 1br - 1065ft2 - Spacious 1 bed/ 1 bath/ dining room with spectacular SF skyline (tiburon / belvedere) ,3895.0,1.0,1.0,1065.0,No,No,,smoking ok,2020-03-02 16:09:00,-122.464483,37.880326,nby
$4295 / 1br - Swipe Right on This Golden Opportunity: Pet-Friendly NOPA Pad (alamo square / nopa) ,4295.0,1.0,1.0,,Yes,Yes,no parking,no smoking,2020-02-28 11:49:00,-122.439399,37.778615,sfc
$3792 / 2br - 893ft2 - 2 BEDROOM OF YOUR DREAMS! SPACIOUS & BRIGHT! (oakland downtown) ,3792.0,2.0,2.0,893.0,Yes,Yes,,no smoking,2020-03-02 16:04:00,-122.2668,37.8085,eby
"$2895 / 1br - So Put-Together and Polished, This Building Rules Nob Hill (nob hill) ",2895.0,1.0,1.0,,Yes,Yes,no parking,no smoking,2020-02-28 11:46:00,-122.417174,37.791975,sfc
$3995 / 1br - 900ft2 - REMODELED and LARGE one bedroom in prime Pacific Heights! (pacific heights) ,3995.0,1.0,1.0,900.0,No,No,,no smoking,2020-02-27 09:19:00,-122.426231,37.795376,sfc
$3779 / 2br - 1498ft2 - RESORT SWIMMING POOL-OUTDOOR LOUNGE & FIREPLACE-SPA (san jose south) ,3779.0,2.0,2.0,1498.0,Yes,Yes,,no smoking,2020-03-02 16:12:00,-121.949282,37.313002,sby
$2850 Remodeled studio w/ Bay View in prime Pacific Heights HARDWOOD FLOORS (pacific heights) ,2850.0,0.0,1.0,,No,No,,no smoking,2020-02-13 19:21:00,-122.426231,37.795376,sfc
$2229 / 1br - 783ft2 - WOW 1 bedroom; Spacious great sunlight; Price drop tour today! (dublin / pleasanton / livermore) ,2229.0,1.0,1.0,783.0,Yes,Yes,,no smoking,2020-03-02 16:12:00,-121.87523,37.67653,eby
"$3101 / 2br - 1008ft2 - 2 bed 1 bath, 5th floor! Footsteps from BART (dublin / pleasanton / livermore) ",3101.0,2.0,1.0,1008.0,Yes,Yes,,no smoking,2020-02-27 13:44:00,-121.9226,37.7166,eby
$2013 / 2br - 960ft2 - MOVE IN WITHIN TWO WEEKS AND GET $500 OFF (fairfield / vacaville) ,2013.0,2.0,1.0,960.0,Yes,Yes,,no smoking,2020-03-02 16:12:00,-122.034142,38.284283,eby
"$4095 / 1br - 949ft2 - Private Marina, Schedule a Tour, Italian Architecture (redwood city) ",4095.0,1.0,1.0,949.0,Yes,Yes,,no smoking,2020-03-02 16:12:00,-122.223275,37.498395,pen
$2250 / 1br - 800ft2 - *Uptown One Bdrm Apartment....Hrdwd Flrs... Near BART* (oakland lake merritt / grand) ,2250.0,1.0,1.0,800.0,No,Yes,street parking,no smoking,2020-03-02 16:12:00,-122.271395,37.811886,eby
$1845 / 1br - 761ft2 - IMMEDIATE MOVE-IN SPECIALS! LOOK AND LEASE TODAY!!! (brentwood / oakley) ,1845.0,1.0,1.0,761.0,Yes,Yes,,smoking ok,2020-03-02 15:24:00,-121.481774,37.753405,eby
$2200 / 1br - 682ft2 - Clean And Modern 1BED 1BATH Condo That Is Well Furnished. (palo alto) ,2200.0,1.0,1.0,682.0,Yes,Yes,,smoking ok,2020-02-19 07:38:00,-122.121374,37.407856,pen
$1000 Studio For Rent (vallejo / benicia) ,1000.0,,,,No,No,street parking,no smoking,2020-03-02 16:11:00,-122.2804,38.1582,eby
$1600 / 1br - Trailer on Acreage (morgan hill) ,1600.0,1.0,1.0,,No,No,street parking,no smoking,2020-02-10 10:26:00,-121.617946,37.10598,sby
"$3145 / 2br - 1005ft2 - Best location,schools-Beautiful remodel,hardwood! (campbell) ",3145.0,2.0,2.0,1005.0,No,No,,smoking ok,2020-03-02 16:11:00,-121.959856,37.27,sby
$1994 / 2br - 885ft2 - Spacious 885 sq ft 2 bed and luxurious amenities at The Vineyard Luxur (petaluma) ,1994.0,2.0,1.0,885.0,Yes,Yes,,smoking ok,2020-03-02 16:06:00,-122.6155,38.2507,nby
$1895 / 1br - Spacious (1) BEDROOM Apartment Available NOW! (hayward / castro valley) ,1895.0,1.0,1.0,,No,Yes,,smoking ok,2020-03-02 16:11:00,-122.065872,37.67784,eby
$3625 / 1br - 675ft2 - Beautiful 1B/1B + hard plank flooring + 6 WEEKS FREE (mountain view) ,3625.0,1.0,1.0,675.0,Yes,Yes,,no smoking,2020-02-28 17:45:00,-122.0775,37.4056,sby
$2306 / 1br - March Madness Special: Move in before 03/15 and get 1 month + $1000! (oakland downtown) ,2306.0,1.0,1.0,,Yes,Yes,,smoking ok,2020-03-02 15:47:00,-122.2637,37.8361,eby
"$2250 / 2br - 800ft2 - Captivating, 2 bedrooms, 1 bathroom Fourplex in Richmond, CA (richmond / point / annex) ",2250.0,2.0,1.0,800.0,No,No,,no smoking,2020-03-02 15:32:00,-122.325822,37.94586,eby
$1850 / 1br - 610ft2 - It Won't Last Much Longer (concord / pleasant hill / martinez) ,1850.0,1.0,1.0,610.0,Yes,Yes,street parking,no smoking,2020-03-02 16:04:00,-122.057474,37.957183,eby
$2399 / 1br - BEAUTIFUL TREE-LINED COURTYARDS MAKE THIS THE PERFECT PLACE TO LIVE. (sunnyvale) ,2399.0,1.0,1.0,,No,Yes,,no smoking,2020-03-02 16:11:00,-122.005336,37.354549,sby
$1995 / 2br - 750ft2 - 2/1 Downtown Apartment in San Jose (san jose downtown) ,1995.0,2.0,1.0,750.0,No,No,,no smoking,2020-02-25 15:38:00,-121.880165,37.325841,sby
$7495 / 2br - A Pet-Friendly Apartment in an Ideal Neighborhood (pacific heights) ,7495.0,2.0,2.5,,Yes,Yes,no parking,no smoking,2020-02-28 15:07:00,-122.434516,37.794317,sfc
$2000 / 1br - 756ft2 - Bright & beautiful 1BED 1BATH Condo With Car Park And Washing Mechine (mountain view) ,2000.0,1.0,1.0,756.0,Yes,Yes,,smoking ok,2020-02-20 23:54:00,-122.112191,37.408308,sby
$6850 / 2br - 1800ft2 - $6850 / 2br - 1800ft² - Gorgeous Mediterranean Home (los gatos) ,6850.0,2.0,1.0,1800.0,No,No,,no smoking,2020-02-15 21:38:00,,,sby
$2945 / 1br - 700ft2 - Hardwood Flooring ~5 Miles From Stanford~ Excellent Location (menlo park) ,2945.0,1.0,1.0,700.0,No,No,,smoking ok,2020-03-02 16:10:00,-122.181187,37.455461,pen
$3495 / 1br - A Russian Hill Address and a Spectacular Vantage Point (russian hill) ,3495.0,1.0,1.0,,Yes,Yes,,no smoking,2020-02-28 15:04:00,-122.420637,37.798711,sfc
"$2395 / 1br - 700ft2 - Vasona, Netflix, LightRail all nearby, AC, large closets (campbell) ",2395.0,1.0,1.0,700.0,No,No,,smoking ok,2020-03-02 16:10:00,-121.959856,37.27,sby
$3716 / 2br - 1055ft2 - Monthly Resident Events and Pet Friendly! (san jose downtown) ,3716.0,2.0,2.0,1055.0,Yes,Yes,,no smoking,2020-02-14 10:40:00,-121.912967,37.332241,sby
$3895 / 2br - Want in or out of the City? Get Around Easily at This Prime Spot! (nob hill) ,3895.0,2.0,1.0,,Yes,Yes,no parking,no smoking,2020-02-28 15:01:00,-122.420199,37.791581,sfc
$1995 We Have Designed More Than A Place To Sleep - $95 Move-in Special (tenderloin) ,1995.0,0.0,1.0,,Yes,Yes,,no smoking,2020-03-02 16:10:00,-122.416639,37.784375,sfc
$2364 / 2br - 903ft2 - Pet Friendly Community Schedule A Tour At Terra Martinez (concord / pleasant hill / martinez) ,2364.0,2.0,1.0,903.0,Yes,Yes,,no smoking,2020-03-02 16:10:00,-122.135,37.9864,eby
$2850 / 2br - 985ft2 - 1 month FREE Spacious 2 bed 2 new bath with view of Terra Linda hills (san rafael) ,2850.0,2.0,2.0,985.0,No,No,,no smoking,2020-03-02 16:09:00,-122.547512,38.007033,nby
$3795 / 1br - Everything You Need To Relax and Live Like a San Francisco Native (marina / cow hollow) ,3795.0,1.0,1.0,,Yes,Yes,,no smoking,2020-02-28 14:58:00,-122.427993,37.800866,sfc
"$1995 / 2br - 2x1 With Great Closet Space, Washer/Dryer & Garage (santa rosa) ",1995.0,2.0,1.0,,No,Yes,,no smoking,2020-02-18 14:28:00,-122.736802,38.445372,nby
$3568 / 1br - 611ft2 - Spacious One Bedroom on Top Floor! (berkeley) ,3568.0,1.0,1.0,611.0,Yes,Yes,,no smoking,2020-03-02 16:09:00,-122.257,37.8664,eby
$6629 / 3br - 1650ft2 - Penthouse!!! Panoramic View! Available in March! Call Us! (millbrae) ,6629.0,3.0,2.5,1650.0,Yes,Yes,,no smoking,2020-03-02 16:09:00,-122.3676,37.5671,pen
$2754 / 1br - 520ft2 - Looking for a pet friendly community? (burlingame) ,2754.0,1.0,1.0,520.0,Yes,Yes,,no smoking,2020-03-02 16:09:00,-122.359378,37.58647,pen
$2168 / 1br - BEST LOCATION IN AMERICAN CANYON NAPA VALLEY (napa county) ,2168.0,1.0,1.0,,Yes,Yes,street parking,smoking ok,2020-03-02 16:09:00,-122.256082,38.179317,nby
"$2065 / 1br - 700ft2 - Welcome to the Garden! One Bedroom Available NOW! (hercules, pinole, san pablo, el sob) ",2065.0,1.0,1.0,700.0,Yes,Yes,,smoking ok,2020-03-02 16:09:00,-122.329717,37.949798,eby
$4497 / 3br - 1220ft2 - Now Leasing Brand New Apartments in Uptown Oakland! Move-in Specials! (oakland downtown) ,4497.0,3.0,2.5,1220.0,Yes,Yes,,no smoking,2020-03-02 16:09:00,-122.268,37.815607,eby
"$2995 / 1br - Walk to Work, Walk to Church (If You Must) – Nob Hill (nob hill) ",2995.0,1.0,1.0,,Yes,Yes,no parking,no smoking,2020-02-28 14:56:00,-122.418504,37.792709,sfc
$3096 / 2br - 1151ft2 - Spring Into Your New Home!!!! (dublin / pleasanton / livermore) ,3096.0,2.0,2.0,1151.0,Yes,Yes,,no smoking,2020-03-02 16:08:00,-121.892149,37.685998,eby
$2495 This Cathedral Hill Building is the Answer to Your Apartment Prayers! (lower pac hts) ,2495.0,0.0,1.0,,Yes,Yes,no parking,no smoking,2020-02-28 14:51:00,-122.425148,37.787631,sfc
$4795 / 2br - Channel Your Inner Don Draper in This Updated ‘60s Mod Classic (noe valley) ,4795.0,2.0,2.0,,Yes,Yes,no parking,no smoking,2020-03-02 16:08:00,-122.438308,37.748664,sfc
$2049 / 1br - 700ft2 - MOVE IN 3/20 + $199 DEP + Parking & COMCAST included (hayward / castro valley) ,2049.0,1.0,1.0,700.0,Yes,Yes,,smoking ok,2020-03-02 16:08:00,-122.080265,37.66584,eby
$2570 / 405ft2 - Lease a Superb Studio! (mountain view) ,2570.0,0.0,1.0,405.0,Yes,Yes,,no smoking,2020-02-28 15:34:00,-122.07234,37.400173,pen
$2450 / 1br - 700ft2 - **ULTRA 1 Bedroom with Balcony & View 5 Minutes From Alameda Ferry** (alameda) ,2450.0,1.0,1.0,700.0,Yes,Yes,street parking,no smoking,2020-03-02 16:08:00,-122.284784,37.778144,eby
$2350 / 1br - 550ft2 - Super Location ~ 1x1 In Menlo Park~ Walk To Caltrain (menlo park) ,2350.0,1.0,1.0,550.0,No,No,,smoking ok,2020-03-02 16:07:00,-122.187884,37.456967,pen
$3252 / 2br - 1082ft2 - 2 Bedroom On 1st Floor Available Today! Visit Elans Website Today! (san jose north) ,3252.0,2.0,2.0,1082.0,Yes,Yes,,no smoking,2020-03-02 16:07:00,-121.925197,37.401468,sby
$2602 / 640ft2 - Studio Coming Soon! W/D in Unit! + A/C (albany / el cerrito) ,2602.0,0.0,1.0,640.0,Yes,Yes,,no smoking,2020-03-02 16:07:00,-122.2985,37.9156,eby
$1595 Studio Apartment available in Pacifica! VIDEO!!! (pacifica) ,1595.0,0.0,1.0,,No,No,street parking,smoking ok,2020-03-02 16:07:00,-122.479242,37.647363,pen
$2350 / 1br - 575ft2 - Beautifully Remodeled In-law Unit w/Utilities & Internet Included! (sunset / parkside) ,2350.0,1.0,1.0,575.0,No,Yes,street parking,no smoking,2020-03-02 15:02:00,-122.4836,37.7593,sfc
$1091 / 2br - 679ft2 - 2 Bedrooms Ready for YOU!! (fairfield / vacaville) ,1091.0,2.0,1.0,679.0,No,No,street parking,smoking ok,2020-03-02 16:07:00,-121.9538,38.3482,eby
"$2500 / 2br - 985ft2 - Cute 2br, Diamond district $2500 (oakland east) ",2500.0,2.0,1.0,985.0,Yes,Yes,,smoking ok,2020-03-02 16:07:00,-122.2104,37.8011,eby
$1973 / 1br - 701ft2 - Scenic Courtyards near Chabot College ~ Alvista at the Bridge (hayward / castro valley) ,1973.0,1.0,1.0,701.0,Yes,Yes,,no smoking,2020-02-25 13:46:00,-122.112181,37.635648,eby
"$2663 / 1br - 549ft2 - CITY VIEWS, NATURAL LIGHT, PERFECT PRICING, WHAT ARE YOU WAITING FOR! (oakland downtown) ",2663.0,1.0,1.0,549.0,Yes,Yes,,no smoking,2020-03-02 16:02:00,-122.2668,37.8085,eby
"$3658 / 422ft2 - Stylish Features, Coffee and Tea Bar, Pet Friendly (SOMA / south beach) ",3658.0,0.0,1.0,422.0,Yes,Yes,,no smoking,2020-03-02 16:06:00,-122.393567,37.788471,sfc
$2795 Fulton & Gough/Available Now/Pets Ok!$95 Move In Special!Flex Leases! (hayes valley) ,2795.0,0.0,1.0,,Yes,Yes,street parking,no smoking,2020-03-02 16:06:00,-122.422448,37.778863,sfc
"$2840 / 2br - 1008ft2 - Look & Lease Today w/ $2,000 Off Move-In Cost ",2840.0,2.0,2.0,1008.0,Yes,Yes,,no smoking,2020-02-29 15:38:00,-121.932352,37.277724,sby
$3625 / 2br - 1112ft2 - Gorgeous Two Bedroom Two Bath with Hardwood Floors ,3625.0,2.0,2.0,1112.0,Yes,Yes,,no smoking,2020-03-02 16:06:00,-122.0449,37.318,sby
$3880 / 2br - 1662ft2 - The Sweet Spot is Here (novato) ,3880.0,2.0,3.0,1662.0,No,No,,smoking ok,2020-03-02 16:00:00,-122.566491,38.105919,nby
$2460 / 447ft2 - Well Laid Out Apartment Home with A View In Downtown San Rafael! (san rafael) ,2460.0,0.0,1.0,447.0,No,Yes,,smoking ok,2020-02-27 14:54:00,-122.527085,37.973382,nby
$2553 / 546ft2 - Cozy studio in a pet friendly community with hardwood floors! (burlingame) ,2553.0,0.0,1.0,546.0,Yes,Yes,,no smoking,2020-03-02 16:06:00,-122.359378,37.58647,pen
$2350 / 1br - 850ft2 - One bedroom/one bath top floor (south san francisco) ,2350.0,1.0,1.0,850.0,No,No,,no smoking,2020-03-02 16:06:00,-122.416377,37.656498,pen
$1590 / 1br - 650ft2 - Today's Special $1590.00 - Gated & Security - Yard - Pets OK - #650 (concord / pleasant hill / martinez) ,1590.0,1.0,1.0,650.0,Yes,Yes,,smoking ok,2020-03-02 16:06:00,-122.042472,37.967021,eby
$2495 Presto! Apartment Greatness in All Its Glory (downtown / civic / van ness) ,2495.0,0.0,1.0,,Yes,Yes,no parking,no smoking,2020-03-02 16:05:00,-122.4186,37.7917,sfc
$1590 / 1br - 650ft2 - Today's Special $1590.00 - Gated & Security - Yard - Pets OK - #880 (concord / pleasant hill / martinez) ,1590.0,1.0,1.0,650.0,Yes,Yes,,smoking ok,2020-03-02 16:05:00,-122.042472,37.967021,eby
$3433 / 2br - Recently Remodeled Beautiful 2br in Lake st District! PKG Available (richmond / seacliff) ,3433.0,2.0,1.0,,No,No,,no smoking,2020-03-02 16:05:00,-122.486285,37.784435,sfc
$3995 / 2br - Newly Renovated 2BR/2BA in Nob Hill; W/D in Unit; Pet Friendly (lower nob hill) ,3995.0,2.0,2.0,,Yes,Yes,street parking,no smoking,2020-03-02 16:05:00,-122.417094,37.787188,sfc
$3195 / 2br - 950ft2 - 2 bed/1 bath Menlo Park  ~WASHER & DRYER IN UNIT  - End Unit (menlo park) ,3195.0,2.0,1.0,950.0,No,No,,no smoking,2020-03-02 16:05:00,-122.1864,37.4396,pen
"$2950 / 1br - Open Sun, 3/8@10am! Video! (nob hill) ",2950.0,1.0,1.0,,No,No,no parking,no smoking,2020-03-02 16:05:00,-122.416625,37.794758,sfc
$1590 / 1br - 650ft2 - Today's Special $1590.00 - Gated & Security - End Unit - Pet OK - #630 (concord / pleasant hill / martinez) ,1590.0,1.0,1.0,650.0,Yes,Yes,,smoking ok,2020-03-02 16:04:00,-122.042472,37.967021,eby
"$2767 / 1br - 601ft2 - BRIGHT & AIRY CITY VIEWS! DON'T MISS OUT ON THE PLACE OF YOUR DREAMS! (459 23rd St. Oakland, CA) ",2767.0,1.0,1.0,601.0,Yes,Yes,,no smoking,2020-03-02 15:57:00,-122.2668,37.8085,eby
$1825 / 1br - Have Any Doubts? Just Ask Our Tenants! (pittsburg / antioch) ,1825.0,1.0,1.0,,Yes,Yes,,no smoking,2020-02-12 13:56:00,-121.872705,38.009304,eby
$3145 / 3br - 1438ft2 - Move in Ready! Stainless Steel Appliances! Three bedroom! (san jose downtown) ,3145.0,3.0,2.0,1438.0,No,Yes,,smoking ok,2020-02-14 12:22:00,-121.856,37.3729,sby
"$2950 / 975ft2 - Don't Wait Until It's Too Late!! Coming Soon, Bright 2x1 Amazing Loc.! (belmont) ",2950.0,,,975.0,No,No,,no smoking,2020-03-02 16:04:00,-122.299679,37.509837,pen
$1590 / 1br - 650ft2 - Today's Special $1590.00 - Gated & Security - End Unit - Pet OK - #700 (concord / pleasant hill / martinez) ,1590.0,1.0,1.0,650.0,Yes,Yes,,smoking ok,2020-03-02 16:04:00,-122.042329,37.966927,eby
"$975 / 1br - Rare & cozy 1BD,1BTH. (San Jose) ",975.0,1.0,1.0,,Yes,Yes,street parking,smoking ok,2020-03-02 15:52:00,-121.7687,37.2252,sby
$5500 / 3br - 1520ft2 - Executive 1520 sq ft Townhouse - Fully (high end) Furnished (redwood shores) ,5500.0,3.0,2.5,1520.0,No,No,,no smoking,2020-03-02 16:04:00,-122.24232,37.544935,pen
$3095 / 2br - 1473ft2 - Beautiful 2/2 Townhome in San Jose ,3095.0,2.0,2.0,1473.0,No,No,,no smoking,2020-03-02 16:04:00,-121.91359,37.313348,sby
$2850 / 3br - 1191ft2 - Join Annadel Apartments' Community! Book a Tour Today! (santa rosa) ,2850.0,3.0,2.0,1191.0,Yes,Yes,,no smoking,2020-03-02 16:03:00,-122.729681,38.452679,nby
$1849 / 1br - 661ft2 - Spacious 1 Bed / 1 Bath available for you! 661 Sq Ft. (petaluma) ,1849.0,1.0,1.0,661.0,Yes,Yes,,smoking ok,2020-03-02 16:03:00,-122.6155,38.2507,nby
$2880 / 1br - 871ft2 - Live between the excitement of DTSJ and DTSC! (santa clara) ,2880.0,1.0,1.0,871.0,Yes,Yes,,no smoking,2020-03-02 15:53:00,-121.933623,37.346332,sby
$2499 / 1br - 635ft2 - Floor plans with Character and Modernized Style! (alameda) ,2499.0,1.0,1.0,635.0,Yes,Yes,,smoking ok,2020-03-02 16:03:00,-122.232079,37.771128,eby
"$4332 / 575ft2 - Private Entrance, Gated Underground Parking, Sundeck, BBQ and Fire Pit (castro / upper market) ",4332.0,0.0,1.0,575.0,Yes,Yes,,no smoking,2020-03-02 16:03:00,-122.430911,37.766542,sfc
$2775 / 1br - 676ft2 - Supreme Residences for a Modern Lifestyle. (daly city) ,2775.0,1.0,1.0,676.0,Yes,Yes,,no smoking,2020-03-02 16:03:00,-122.478,37.6787,pen
$1700 / 300ft2 - Studio near UCSF with ocean view (inner sunset / UCSF) ,1700.0,0.0,1.0,300.0,No,No,street parking,no smoking,2020-02-18 21:10:00,-122.470595,37.748869,sfc
"$2730 / 2br - 1131ft2 - Take a peek, and lease. (san jose south) ",2730.0,2.0,2.0,1131.0,No,No,,smoking ok,2020-02-18 15:24:00,-121.878087,37.282895,sby
$1825 / 2br - 1ba - Apartment - 323D South E Street (santa rosa) ,1825.0,2.0,1.0,,Yes,Yes,,smoking ok,2020-03-02 16:03:00,-122.705928,38.436073,nby
$2350 / 2br - Move in Ready! One month Free Rent! (san jose downtown) ,2350.0,2.0,1.0,,No,Yes,,smoking ok,2020-03-02 16:03:00,-121.845001,37.314795,sby
$700 *Promo Discount! Move in @$700.00/month* RV/Trailer Sites@Rohnert Park (petaluma) ,700.0,,,,Yes,Yes,street parking,smoking ok,2020-03-02 16:03:00,-122.686214,38.334402,nby
$4050 / 2br - Completely redone spacious bright 2BR corner unit! VIDEO! (USF / panhandle) ,4050.0,2.0,1.0,,Yes,Yes,street parking,no smoking,2020-03-02 16:02:00,-122.449404,37.773907,sfc
"$2500 / 2br - 850ft2 - Pleasant 2 bedrooms, 1-bathroom Triplex in Richmond, CA (richmond / point / annex) ",2500.0,2.0,1.0,850.0,No,No,street parking,no smoking,2020-03-02 15:00:00,-122.337248,37.927924,eby
$900 *Promo Discount!Move in at $900.00/month*RV/Trailer Sites@Rohnert Park (rohnert pk / cotati) ,900.0,,,,Yes,Yes,street parking,smoking ok,2020-03-02 16:02:00,-122.685749,38.333711,nby
